Ledger location: test-ledger
Log: test-ledger/validator.log
Initializing...
Waiting for fees to stabilize 1...
Connecting...
Identity: ABBsG4aVVWCy2DdZNofw51AWqL8cQ5J6wBQ5GXFyqgTL
Genesis Hash: EEJS834yqaxRJN4fJ2czL97CKTX4D52wfUocMccoQs1
Version: 2.1.22
Shred Version: 4667
Gossip Address: 127.0.0.1:1024
TPU Address: 127.0.0.1:1027
JSON RPC URL: http://127.0.0.1:8899
WebSocket PubSub URL: ws://127.0.0.1:8900
00:21:52 | Processed Slot: 2397 | Confirmed Slot: 2397 | Finalized Slot: 2366 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2703 | ◎499.988792500
00:21:52 | Processed Slot: 2397 | Confirmed Slot: 2397 | Finalized Slot: 2366 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2703 | ◎499.988792500
00:21:53 | Processed Slot: 2397 | Confirmed Slot: 2397 | Finalized Slot: 2366 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2703 | ◎499.988792500
00:21:53 | Processed Slot: 2397 | Confirmed Slot: 2397 | Finalized Slot: 2366 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2703 | ◎499.988792500
00:21:54 | Processed Slot: 2397 | Confirmed Slot: 2397 | Finalized Slot: 2366 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2703 | ◎499.988792500
00:21:54 | Processed Slot: 2398 | Confirmed Slot: 2397 | Finalized Slot: 2367 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2704 | ◎499.988792500
00:21:54 | Processed Slot: 2398 | Confirmed Slot: 2398 | Finalized Slot: 2367 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2704 | ◎499.988787500
00:21:55 | Processed Slot: 2398 | Confirmed Slot: 2398 | Finalized Slot: 2367 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2704 | ◎499.988787500
00:21:55 | Processed Slot: 2398 | Confirmed Slot: 2398 | Finalized Slot: 2367 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2704 | ◎499.988787500
00:21:55 | Processed Slot: 2398 | Confirmed Slot: 2398 | Finalized Slot: 2367 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2704 | ◎499.988787500
00:21:56 | Processed Slot: 2398 | Confirmed Slot: 2398 | Finalized Slot: 2367 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2704 | ◎499.988787500
00:21:56 | Processed Slot: 2398 | Confirmed Slot: 2398 | Finalized Slot: 2367 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2704 | ◎499.988787500
00:21:56 | Processed Slot: 2398 | Confirmed Slot: 2398 | Finalized Slot: 2367 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2704 | ◎499.988787500
00:21:56 | Processed Slot: 2398 | Confirmed Slot: 2398 | Finalized Slot: 2367 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2704 | ◎499.988787500
00:21:57 | Processed Slot: 2399 | Confirmed Slot: 2399 | Finalized Slot: 2368 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2705 | ◎499.988782500
00:21:57 | Processed Slot: 2399 | Confirmed Slot: 2399 | Finalized Slot: 2368 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2705 | ◎499.988782500
00:21:57 | Processed Slot: 2399 | Confirmed Slot: 2399 | Finalized Slot: 2368 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2705 | ◎499.988782500
00:21:58 | Processed Slot: 2399 | Confirmed Slot: 2399 | Finalized Slot: 2368 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2705 | ◎499.988782500
00:21:58 | Processed Slot: 2399 | Confirmed Slot: 2399 | Finalized Slot: 2368 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2705 | ◎499.988782500
00:21:58 | Processed Slot: 2399 | Confirmed Slot: 2399 | Finalized Slot: 2368 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2705 | ◎499.988782500
00:21:59 | Processed Slot: 2399 | Confirmed Slot: 2399 | Finalized Slot: 2368 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2705 | ◎499.988782500
00:21:59 | Processed Slot: 2399 | Confirmed Slot: 2399 | Finalized Slot: 2368 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2705 | ◎499.988782500
00:21:59 | Processed Slot: 2399 | Confirmed Slot: 2399 | Finalized Slot: 2368 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2705 | ◎499.988782500
00:22:00 | Processed Slot: 2400 | Confirmed Slot: 2399 | Finalized Slot: 2369 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2706 | ◎499.988782500
00:22:00 | Processed Slot: 2400 | Confirmed Slot: 2400 | Finalized Slot: 2369 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2706 | ◎499.988777500
00:22:00 | Processed Slot: 2400 | Confirmed Slot: 2400 | Finalized Slot: 2369 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2706 | ◎499.988777500
00:22:01 | Processed Slot: 2400 | Confirmed Slot: 2400 | Finalized Slot: 2369 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2706 | ◎499.988777500
00:22:01 | Processed Slot: 2400 | Confirmed Slot: 2400 | Finalized Slot: 2369 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2706 | ◎499.988777500
00:22:01 | Processed Slot: 2400 | Confirmed Slot: 2400 | Finalized Slot: 2369 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2706 | ◎499.988777500
00:22:02 | Processed Slot: 2400 | Confirmed Slot: 2400 | Finalized Slot: 2369 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2706 | ◎499.988777500
00:22:02 | Processed Slot: 2400 | Confirmed Slot: 2400 | Finalized Slot: 2369 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2706 | ◎499.988777500
00:22:02 | Processed Slot: 2401 | Confirmed Slot: 2400 | Finalized Slot: 2370 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2707 | ◎499.988777500
00:22:03 | Processed Slot: 2401 | Confirmed Slot: 2401 | Finalized Slot: 2370 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2707 | ◎499.988772500
00:22:03 | Processed Slot: 2401 | Confirmed Slot: 2401 | Finalized Slot: 2370 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2707 | ◎499.988772500
00:22:03 | Processed Slot: 2401 | Confirmed Slot: 2401 | Finalized Slot: 2370 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2707 | ◎499.988772500
00:22:04 | Processed Slot: 2401 | Confirmed Slot: 2401 | Finalized Slot: 2370 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2707 | ◎499.988772500
00:22:04 | Processed Slot: 2401 | Confirmed Slot: 2401 | Finalized Slot: 2370 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2707 | ◎499.988772500
00:22:04 | Processed Slot: 2401 | Confirmed Slot: 2401 | Finalized Slot: 2370 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2707 | ◎499.988772500
00:22:05 | Processed Slot: 2401 | Confirmed Slot: 2401 | Finalized Slot: 2370 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2707 | ◎499.988772500
00:22:05 | Processed Slot: 2401 | Confirmed Slot: 2401 | Finalized Slot: 2370 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2707 | ◎499.988772500
00:22:05 | Processed Slot: 2401 | Confirmed Slot: 2401 | Finalized Slot: 2370 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2707 | ◎499.988772500
00:22:05 | Processed Slot: 2402 | Confirmed Slot: 2402 | Finalized Slot: 2371 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2708 | ◎499.988767500
00:22:06 | Processed Slot: 2402 | Confirmed Slot: 2402 | Finalized Slot: 2371 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2708 | ◎499.988767500
00:22:06 | Processed Slot: 2402 | Confirmed Slot: 2402 | Finalized Slot: 2371 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2708 | ◎499.988767500
00:22:07 | Processed Slot: 2402 | Confirmed Slot: 2402 | Finalized Slot: 2371 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2708 | ◎499.988767500
00:22:07 | Processed Slot: 2402 | Confirmed Slot: 2402 | Finalized Slot: 2371 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2708 | ◎499.988767500
00:22:07 | Processed Slot: 2402 | Confirmed Slot: 2402 | Finalized Slot: 2371 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2708 | ◎499.988767500
00:22:08 | Processed Slot: 2402 | Confirmed Slot: 2402 | Finalized Slot: 2371 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2708 | ◎499.988767500
00:22:08 | Processed Slot: 2402 | Confirmed Slot: 2402 | Finalized Slot: 2371 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2708 | ◎499.988767500
00:22:08 | Processed Slot: 2402 | Confirmed Slot: 2402 | Finalized Slot: 2371 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2708 | ◎499.988767500
00:22:09 | Processed Slot: 2402 | Confirmed Slot: 2402 | Finalized Slot: 2371 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2709 | ◎499.988767500
00:22:09 | Processed Slot: 2403 | Confirmed Slot: 2403 | Finalized Slot: 2372 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2709 | ◎499.988762500
00:22:09 | Processed Slot: 2403 | Confirmed Slot: 2403 | Finalized Slot: 2372 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2709 | ◎499.988762500
00:22:09 | Processed Slot: 2403 | Confirmed Slot: 2403 | Finalized Slot: 2372 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2709 | ◎499.988762500
00:22:10 | Processed Slot: 2403 | Confirmed Slot: 2403 | Finalized Slot: 2372 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2709 | ◎499.988762500
00:22:10 | Processed Slot: 2403 | Confirmed Slot: 2403 | Finalized Slot: 2372 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2709 | ◎499.988762500
00:22:10 | Processed Slot: 2403 | Confirmed Slot: 2403 | Finalized Slot: 2372 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2709 | ◎499.988762500
00:22:11 | Processed Slot: 2403 | Confirmed Slot: 2403 | Finalized Slot: 2372 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2709 | ◎499.988762500
00:22:11 | Processed Slot: 2403 | Confirmed Slot: 2403 | Finalized Slot: 2372 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2709 | ◎499.988762500
00:22:11 | Processed Slot: 2404 | Confirmed Slot: 2404 | Finalized Slot: 2373 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2710 | ◎499.988757500
00:22:12 | Processed Slot: 2404 | Confirmed Slot: 2404 | Finalized Slot: 2373 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2710 | ◎499.988757500
00:22:12 | Processed Slot: 2404 | Confirmed Slot: 2404 | Finalized Slot: 2373 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2710 | ◎499.988757500
00:22:12 | Processed Slot: 2404 | Confirmed Slot: 2404 | Finalized Slot: 2373 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2710 | ◎499.988757500
00:22:13 | Processed Slot: 2404 | Confirmed Slot: 2404 | Finalized Slot: 2373 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2710 | ◎499.988757500
00:22:13 | Processed Slot: 2404 | Confirmed Slot: 2404 | Finalized Slot: 2373 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2710 | ◎499.988757500
00:22:13 | Processed Slot: 2404 | Confirmed Slot: 2404 | Finalized Slot: 2373 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2710 | ◎499.988757500
00:22:14 | Processed Slot: 2405 | Confirmed Slot: 2404 | Finalized Slot: 2374 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2711 | ◎499.988757500
00:22:14 | Processed Slot: 2405 | Confirmed Slot: 2405 | Finalized Slot: 2374 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2711 | ◎499.988752500
00:22:14 | Processed Slot: 2405 | Confirmed Slot: 2405 | Finalized Slot: 2374 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2711 | ◎499.988752500
00:22:15 | Processed Slot: 2405 | Confirmed Slot: 2405 | Finalized Slot: 2374 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2711 | ◎499.988752500
00:22:15 | Processed Slot: 2405 | Confirmed Slot: 2405 | Finalized Slot: 2374 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2711 | ◎499.988752500
00:22:15 | Processed Slot: 2405 | Confirmed Slot: 2405 | Finalized Slot: 2374 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2711 | ◎499.988752500
00:22:15 | Processed Slot: 2405 | Confirmed Slot: 2405 | Finalized Slot: 2374 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2711 | ◎499.988752500
00:22:16 | Processed Slot: 2405 | Confirmed Slot: 2405 | Finalized Slot: 2374 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2711 | ◎499.988752500
00:22:16 | Processed Slot: 2406 | Confirmed Slot: 2406 | Finalized Slot: 2375 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2712 | ◎499.988747500
00:22:16 | Processed Slot: 2406 | Confirmed Slot: 2406 | Finalized Slot: 2375 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2712 | ◎499.988747500
00:22:17 | Processed Slot: 2406 | Confirmed Slot: 2406 | Finalized Slot: 2375 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2712 | ◎499.988747500
00:22:17 | Processed Slot: 2406 | Confirmed Slot: 2406 | Finalized Slot: 2375 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2712 | ◎499.988747500
00:22:17 | Processed Slot: 2406 | Confirmed Slot: 2406 | Finalized Slot: 2375 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2712 | ◎499.988747500
00:22:18 | Processed Slot: 2406 | Confirmed Slot: 2406 | Finalized Slot: 2375 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2712 | ◎499.988747500
00:22:18 | Processed Slot: 2406 | Confirmed Slot: 2406 | Finalized Slot: 2375 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2712 | ◎499.988747500
00:22:18 | Processed Slot: 2406 | Confirmed Slot: 2406 | Finalized Slot: 2375 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2712 | ◎499.988747500
00:22:18 | Processed Slot: 2406 | Confirmed Slot: 2406 | Finalized Slot: 2375 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2713 | ◎499.988747500
00:22:19 | Processed Slot: 2407 | Confirmed Slot: 2407 | Finalized Slot: 2376 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2713 | ◎499.988742500
00:22:19 | Processed Slot: 2407 | Confirmed Slot: 2407 | Finalized Slot: 2376 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2713 | ◎499.988742500
00:22:19 | Processed Slot: 2407 | Confirmed Slot: 2407 | Finalized Slot: 2376 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2713 | ◎499.988742500
00:22:20 | Processed Slot: 2407 | Confirmed Slot: 2407 | Finalized Slot: 2376 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2713 | ◎499.988742500
00:22:20 | Processed Slot: 2407 | Confirmed Slot: 2407 | Finalized Slot: 2376 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2713 | ◎499.988742500
00:22:20 | Processed Slot: 2407 | Confirmed Slot: 2407 | Finalized Slot: 2376 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2713 | ◎499.988742500
00:22:21 | Processed Slot: 2407 | Confirmed Slot: 2407 | Finalized Slot: 2376 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2713 | ◎499.988742500
00:22:21 | Processed Slot: 2407 | Confirmed Slot: 2407 | Finalized Slot: 2376 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2713 | ◎499.988742500
00:22:21 | Processed Slot: 2407 | Confirmed Slot: 2407 | Finalized Slot: 2376 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2713 | ◎499.988742500
00:22:22 | Processed Slot: 2408 | Confirmed Slot: 2407 | Finalized Slot: 2377 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2714 | ◎499.988737500
00:22:22 | Processed Slot: 2408 | Confirmed Slot: 2408 | Finalized Slot: 2377 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2714 | ◎499.988737500
00:22:22 | Processed Slot: 2408 | Confirmed Slot: 2408 | Finalized Slot: 2377 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2714 | ◎499.988737500
00:22:23 | Processed Slot: 2408 | Confirmed Slot: 2408 | Finalized Slot: 2377 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2714 | ◎499.988737500
00:22:23 | Processed Slot: 2408 | Confirmed Slot: 2408 | Finalized Slot: 2377 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2715 | ◎499.988737500
00:22:23 | Processed Slot: 2409 | Confirmed Slot: 2409 | Finalized Slot: 2378 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2715 | ◎499.988732500
00:22:24 | Processed Slot: 2409 | Confirmed Slot: 2409 | Finalized Slot: 2378 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2715 | ◎499.988732500
00:22:24 | Processed Slot: 2409 | Confirmed Slot: 2409 | Finalized Slot: 2378 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2715 | ◎499.988732500
00:22:24 | Processed Slot: 2410 | Confirmed Slot: 2410 | Finalized Slot: 2379 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2716 | ◎499.988727500
00:22:25 | Processed Slot: 2410 | Confirmed Slot: 2410 | Finalized Slot: 2379 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2716 | ◎499.988727500
00:22:25 | Processed Slot: 2410 | Confirmed Slot: 2410 | Finalized Slot: 2379 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2716 | ◎499.988727500
00:22:25 | Processed Slot: 2410 | Confirmed Slot: 2410 | Finalized Slot: 2379 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2716 | ◎499.988727500
00:22:26 | Processed Slot: 2410 | Confirmed Slot: 2410 | Finalized Slot: 2379 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2716 | ◎499.988727500
00:22:26 | Processed Slot: 2410 | Confirmed Slot: 2410 | Finalized Slot: 2379 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2716 | ◎499.988727500
00:22:26 | Processed Slot: 2410 | Confirmed Slot: 2410 | Finalized Slot: 2379 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2716 | ◎499.988727500
00:22:27 | Processed Slot: 2410 | Confirmed Slot: 2410 | Finalized Slot: 2379 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2716 | ◎499.988727500
00:22:27 | Processed Slot: 2411 | Confirmed Slot: 2410 | Finalized Slot: 2380 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2717 | ◎499.988727500
00:22:27 | Processed Slot: 2411 | Confirmed Slot: 2411 | Finalized Slot: 2380 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2717 | ◎499.988722500
00:22:28 | Processed Slot: 2411 | Confirmed Slot: 2411 | Finalized Slot: 2380 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2717 | ◎499.988722500
00:22:28 | Processed Slot: 2411 | Confirmed Slot: 2411 | Finalized Slot: 2380 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2717 | ◎499.988722500
00:22:28 | Processed Slot: 2411 | Confirmed Slot: 2411 | Finalized Slot: 2380 | Full Snapshot Slot: 2300 | Incremental Snapshot Slot: - | Transactions: 2717 | ◎499.988722500
